"A2983_S37"	"A_HA_H1"	13900	1.18064658503952	0.00102691471747391	0.000513897543600514
"A2983_S37"	"A_NS"	185093	1.61206575836423	0.00231936067845906	0.00116103669753297
"A2983_S37"	"A_MP"	25647	0.953511530269357	0.00187294654556499	0.000937606760314302
"A2983_S37"	"A_NP"	2002	3.91540689626675	0.00235958768606158	0.00118261487770532
"A2983_S37"	"A_PA"	3189	3.3119076260349	0.00565274632117529	0.00284153005464481
"A2984_S38"	"A_HA_H1"	100324	0.641241442754243	0.000868250201966872	0.000434421792323197
"A2984_S38"	"A_MP"	192785	0.579994679228888	0.00198832744285907	0.000995494102739203
"A2984_S38"	"A_NP"	6546	3.82969460631437	0.00144842075391832	0.000724999561933799
"A2984_S38"	"A_PA"	2718	3.10107950117397	0.00251468575297188	0.00126569461320373
"A2985_S39"	"A_HA_H1"	164988	0.470100745313565	0.000492048011570093	0.00024620207934715
"A2985_S39"	"A_PB1"	54189	1.14095259553814	0.00229641281131723	0.00115531778209804
"A2985_S39"	"A_NP"	84501	0.408898368691896	0.00104169901692045	0.000521179373280981
"A2986_S40"	"A_HA_H1"	155801	0.499968219078548	0.000831556573264096	0.000416098570216721
"A2986_S40"	"A_PB1"	53400	2.27000692395073	0.00314065871737121	0.00159058488442573
"A2986_S40"	"A_NP"	84633	0.445407858527753	0.00108553807876244	0.000543153485234864
"A2987_S41"	"A_PB1"	59654	2.41808174877514	0.00225365005276277	0.0011373546599411
"A2987_S41"	"A_NP"	56189	0.529076491973129	0.00111103143842861	0.000555872653475393
"A2987_S41"	"A_PA"	116394	0.286696827068917	0.000781208747209513	0.000390755605258361
"A2988_S42"	"A_PB1"	71468	2.81083471333767	0.00305703819532677	0.00154992745020446
"A2988_S42"	"A_NP"	51542	0.455846256675212	0.00139792804991944	0.000699822140203067
"A2988_S42"	"A_PA"	131314	0.250260904719714	0.000724816730187615	0.000362532785872207
"A2989_S43"	"A_HA_H1"	118862	0.504051234366826	0.000838493754144742	0.000419502048784053
"A2989_S43"	"A_PB1"	83793	3.14923892215122	0.00324047131782832	0.0016449120344706
"A2989_S43"	"A_NP"	46057	0.53198134942006	0.0011916028977273	0.000596217105263158
"A2989_S43"	"A_PA"	149968	0.221259633926514	0.000873393789457385	0.00043690465511112
"A3073_S44"	"A_HA_H1"	5111	3.3853574915808	0.000965149458271863	0.000483202018710656
"A3073_S44"	"A_PB1"	139516	0.150008554107733	0.000867805157978753	0.000434507857369528
"A3073_S44"	"A_NS"	59381	1.68414282359368	0.00285927322009536	0.00143170798646052
"A3073_S44"	"A_MP"	8829	3.51190447604234	0.00149036606109658	0.000746014774494557
"A3073_S44"	"A_NP"	954	3.48016548898259	0.00150298874481709	0.000752285243853972
"A3073_S44"	"A_PA"	1206	3.15891306353556	0.015570463615903	0.0229583313445659
"A3074_S45"	"A_HA_H1"	16192	0.849516053481616	0.000575364978258326	0.00028776315940928
"A3074_S45"	"A_NS"	106596	1.58249445862814	0.0028523838544369	0.00142804648148917
"A3074_S45"	"A_MP"	11771	1.29650912756135	0.00172754340370214	0.000864763903936439
"A3074_S45"	"A_NP"	1573	3.37301598159761	0.00195795630518126	0.00098141238779326
"A3074_S45"	"A_PA"	1138	1.34943396304953	0.00835334919637245	0.00446428571428571
"A3075_S46"	"A_HA_H1"	18056	1.18685283695887	0.00103403132305896	0.000517440282301846
"A3075_S46"	"A_PB1"	130665	2.19646777747005	0.00400203718675912	0.00203880533983999
"A3075_S46"	"A_NS"	49350	1.57009925820658	0.00254616171656862	0.00127462091940996
"A3075_S46"	"A_MP"	84893	0.540298123105582	0.0020078490753785	0.00100518764009518
"A3075_S46"	"A_NP"	5401	3.64023193077153	0.00166887721169938	0.000835671897144599
"A3075_S46"	"A_PA"	149858	0.189924790913204	0.000737038930756236	0.000368658290326021
"A3076_S47"	"A_HA_H1"	53179	0.565082054789537	0.000833978395758775	0.000417291650488611
"A3076_S47"	"A_NS"	62773	1.06611561831999	0.00193610008149524	0.000969274428856113
"A3076_S47"	"A_NP"	23985	0.715147078166387	0.000992954370863789	0.000496785201523128
"A3077_S48"	"A_HA_H1"	6195	3.5180839773881	0.000787390884616217	0.000393975209867564
"A3077_S48"	"A_NS"	100106	1.49322310731815	0.00278092961303278	0.00139235868225575
"A3077_S48"	"A_MP"	15041	1.31253834428421	0.00261001780842885	0.00130890689244094
"A3077_S48"	"A_NP"	1464	3.20515868581849	0.00165279464743935	0.000827607444617664
"A3077_S48"	"A_PA"	1463	2.63911260664312	0.00448703958095287	0.00230040127300401
"A3078_S49"	"A_HA_H1"	62620	0.490319581788109	0.000849902516817052	0.000425259768357529
"A3078_S49"	"A_PB1"	81573	2.94131945876294	0.00323049971226319	0.00163525813717737
"A3078_S49"	"A_NS"	82170	1.02544291908343	0.00207591163099982	0.00103945512421326
"A3078_S49"	"A_MP"	200728	0.445725129771799	0.00146459915153346	0.000732901182802939
"A3078_S49"	"A_NP"	20758	0.686449306726021	0.00124027900358382	0.000620868328705432
"A3079_S50"	"A_PB1"	49217	0.773319867207771	0.00168388123951655	0.000844507561120128
"A3079_S50"	"A_NS"	133282	0.914682401796201	0.00223160101621734	0.00111770044108647
"A3079_S50"	"A_NP"	125001	0.319077307988223	0.00123365081365483	0.000617270639481601
"A3080_S51"	"A_HA_H1"	108946	0.584971806560818	0.000823348976214001	0.000411964222247204
"A3080_S51"	"A_PB1"	57288	3.10329452654229	0.00362137086006205	0.00184432210084637
"A3080_S51"	"A_NS"	134700	0.932992580738669	0.00203189850769865	0.00101725652432632
